subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,tenure_days
S-24a63d,A-712533,2023-11-23,,Basic,36,684,8208,False,False,False,False,annual,True,405
S-aba835,A-5b1bcd,2023-09-23,2024-11-02,Basic,73,1387,16644,False,False,False,True,annual,True,406
S-a0c517,A-7f6b86,2023-10-24,,Pro,59,2891,34692,False,True,False,False,monthly,True,435
S-c3cb12,A-ce550d,2024-11-01,,Enterprise,54,10746,128952,False,False,False,False,annual,False,61
S-a88726,A-a33200,2024-11-30,,Basic,29,551,6612,False,False,False,False,annual,True,32
S-d7ae8c,A-72799b,2023-12-28,,Basic,20,380,4560,False,True,False,False,monthly,True,370
S-86fd71,A-0651a4,2024-10-27,,Enterprise,60,11940,143280,False,False,False,False,annual,True,66
S-cac22d,A-19b2c8,2023-08-06,,Basic,20,380,4560,False,False,False,False,annual,True,514
S-f463d3,A-acb7f7,2024-03-24,,Enterprise,32,6368,76416,False,True,False,False,monthly,True,283
S-6ceec5,A-7e0a10,2024-07-24,,Basic,46,874,10488,False,False,False,False,annual,True,161
S-9220c9,A-417d2f,2024-06-23,,Pro,4,196,2352,False,False,False,False,monthly,True,192
S-d97185,A-592832,2024-12-22,,Pro,37,1813,21756,False,False,False,False,annual,True,10
S-0e3b42,A-cb5333,2024-06-02,2024-06-12,Pro,33,1617,19404,False,False,True,True,annual,False,10
S-1ad0ca,A-ed510f,2024-04-09,,Enterprise,42,8358,100296,False,False,False,False,annual,True,267
S-21e372,A-4e960a,2024-09-23,,Basic,12,228,2736,False,False,False,False,monthly,True,100
S-05624a,A-c37cab,2024-10-26,,Pro,13,637,7644,False,False,False,False,annual,True,67
S-44a7c3,A-50f3f7,2024-10-23,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,70
S-a9e864,A-44dc83,2024-09-24,,Basic,17,0,0,True,False,False,False,annual,True,99
S-5e558a,A-10b8f2,2023-10-07,,Enterprise,47,9353,112236,False,False,False,False,annual,True,452
S-ea5984,A-977ca0,2023-02-20,,Enterprise,6,1194,14328,False,False,False,False,annual,True,681
S-d6d433,A-5247b3,2024-06-14,2024-11-19,Basic,16,0,0,True,False,False,True,annual,True,158
S-d93967,A-075038,2024-01-11,,Pro,50,2450,29400,False,False,False,False,monthly,False,356
S-0e8ae2,A-4814a3,2024-11-24,,Pro,87,0,0,True,False,False,False,monthly,True,38
S-5eb846,A-2789e3,2024-12-10,,Pro,11,539,6468,False,False,False,False,monthly,False,22
S-472fda,A-883b7d,2024-08-19,,Pro,27,1323,15876,False,False,False,False,annual,True,135
S-afc4cb,A-86fc1d,2024-10-16,,Basic,26,494,5928,False,False,False,False,monthly,True,77
S-a69aed,A-0b0d6d,2024-12-30,,Basic,3,57,684,False,False,False,False,monthly,True,2
S-41f762,A-faa28c,2024-02-15,,Basic,48,0,0,True,False,False,False,monthly,True,321
S-853f5d,A-bcf664,2023-12-01,,Basic,13,247,2964,False,False,False,False,monthly,True,397
S-35a22f,A-b07b56,2024-12-19,,Pro,34,1666,19992,False,False,False,False,annual,True,13
S-fd04d6,A-b07346,2024-12-28,,Enterprise,51,0,0,True,False,False,False,annual,True,4
S-5ed35a,A-32fb14,2024-03-16,2024-04-21,Basic,47,893,10716,False,False,False,True,monthly,True,36
S-2ddf94,A-19b2c8,2024-01-05,,Enterprise,20,3980,47760,False,False,False,False,annual,False,362
S-02be35,A-e08cd3,2024-10-01,2024-12-21,Pro,67,3283,39396,False,False,False,True,monthly,True,81
S-6e0edc,A-a1b80b,2024-09-07,,Enterprise,16,3184,38208,False,False,False,False,annual,True,116
S-01990c,A-d62e02,2024-11-22,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,40
S-28eb12,A-d535f6,2024-11-20,,Pro,12,588,7056,False,False,False,False,monthly,False,42
S-5e06b2,A-5247b3,2024-04-17,,Pro,16,0,0,True,False,False,False,monthly,True,259
S-a01aad,A-5f7781,2024-10-14,,Enterprise,22,4378,52536,False,False,False,False,monthly,True,79
S-e42331,A-94f8c9,2024-07-25,,Enterprise,23,0,0,True,False,False,False,annual,True,160
S-36ee88,A-fabe19,2024-11-23,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,39
S-b147b9,A-fce879,2024-12-13,,Basic,21,399,4788,False,False,False,False,annual,True,19
S-fc44ed,A-f5641b,2024-05-23,,Enterprise,31,6169,74028,False,False,False,False,annual,True,223
S-3ee7c3,A-cdf020,2024-04-06,2024-11-10,Enterprise,23,4577,54924,False,False,False,True,monthly,False,218
S-7a9d40,A-157070,2024-12-18,2024-12-26,Basic,38,722,8664,False,False,False,True,annual,True,8
S-53d6be,A-993085,2024-05-11,,Enterprise,31,0,0,True,False,False,False,monthly,True,235
S-dbd6b9,A-cea1f0,2024-11-19,,Pro,8,0,0,True,False,False,False,annual,True,43
S-e63c67,A-1f7acb,2024-07-03,,Pro,64,3136,37632,False,False,False,False,annual,True,182
S-82eb3e,A-49b828,2024-07-18,,Enterprise,6,1194,14328,False,False,False,False,annual,False,167
S-5a18e5,A-3d957b,2024-08-05,,Enterprise,14,2786,33432,False,True,False,False,monthly,True,149
S-193d88,A-4437e4,2024-10-12,,Enterprise,6,1194,14328,False,True,True,False,annual,True,81
S-29b014,A-a1b80b,2024-07-15,,Pro,36,1764,21168,False,False,False,False,annual,True,170
S-7ce677,A-2e4581,2024-10-20,,Pro,9,441,5292,False,False,False,False,monthly,True,73
S-7f7e38,A-bb1486,2024-11-13,,Pro,42,2058,24696,False,False,False,False,monthly,True,49
S-c5723e,A-544d0a,2024-06-27,,Basic,11,209,2508,False,False,False,False,annual,True,188
S-388190,A-d40bf7,2024-12-27,,Enterprise,59,11741,140892,False,False,False,False,annual,False,5
S-da0fb6,A-d77f4c,2024-07-04,,Enterprise,55,10945,131340,False,False,False,False,monthly,True,181
S-95c467,A-c37601,2024-11-02,,Pro,10,490,5880,False,False,False,False,annual,True,60
S-15a058,A-9208f0,2023-09-29,2024-04-03,Pro,2,98,1176,False,False,False,True,monthly,True,187
S-67474a,A-7d514c,2024-06-13,,Pro,17,833,9996,False,False,False,False,monthly,True,202
S-8c767b,A-b07b56,2024-12-03,2024-12-09,Enterprise,29,0,0,True,False,False,True,monthly,True,6
S-5bde76,A-cb5333,2024-09-08,,Pro,33,1617,19404,False,False,False,False,monthly,True,115
S-746e1b,A-90a8c8,2024-09-17,,Enterprise,73,14527,174324,False,False,False,False,annual,True,106
S-460deb,A-832ec2,2024-11-27,,Enterprise,22,4378,52536,False,True,False,False,annual,False,35
S-62af97,A-05f0e5,2023-06-30,,Pro,46,2254,27048,False,False,False,False,annual,False,551
S-7b01d4,A-cbbe12,2024-06-08,,Pro,49,2401,28812,False,True,False,False,monthly,True,207
S-59f6b6,A-dec005,2024-11-10,,Basic,21,399,4788,False,True,False,False,monthly,False,52
S-8013f6,A-6a7c9d,2024-12-11,2024-12-20,Basic,47,893,10716,False,False,False,True,monthly,True,9
S-dcd084,A-d27f50,2024-12-05,2024-12-09,Enterprise,48,9552,114624,False,False,False,True,annual,True,4
S-8e6903,A-bd4708,2024-09-15,,Basic,37,703,8436,False,False,False,False,monthly,False,108
S-a96f6c,A-b30291,2024-10-23,,Pro,13,0,0,True,False,False,False,monthly,True,70
S-7730b1,A-e51ec7,2024-05-01,,Pro,4,196,2352,False,False,False,False,annual,True,245
S-62f048,A-c45b23,2024-02-13,,Pro,7,343,4116,False,False,False,False,monthly,True,323
S-4f56f5,A-922109,2024-11-13,,Enterprise,3,597,7164,False,False,False,False,monthly,True,49
S-851743,A-443b7c,2024-10-27,,Pro,13,637,7644,False,True,False,False,monthly,True,66
S-8bfab5,A-af0cd2,2024-05-30,2024-12-14,Pro,19,931,11172,False,False,False,True,monthly,True,198
S-f5d8ce,A-756192,2023-10-27,,Pro,19,931,11172,False,False,False,False,monthly,False,432
S-58a152,A-90a8c8,2024-12-03,,Enterprise,15,2985,35820,False,False,False,False,monthly,False,29
S-ec41f7,A-8bde0c,2024-12-13,,Enterprise,19,3781,45372,False,True,False,False,monthly,True,19
S-8a4156,A-5a184f,2023-08-31,,Pro,19,0,0,True,False,False,False,annual,True,489
S-b0af8f,A-ff79f2,2024-10-17,,Enterprise,8,0,0,True,False,False,False,monthly,True,76
S-6cafdf,A-6f8ad2,2024-12-27,,Pro,7,343,4116,False,False,False,False,annual,False,5
S-708924,A-7a0d69,2024-09-12,,Basic,22,0,0,True,False,False,False,annual,True,111
S-fced99,A-39b19f,2024-10-03,,Enterprise,42,0,0,True,False,False,False,monthly,True,90
S-8c61f4,A-72799b,2024-04-17,,Basic,34,646,7752,False,False,False,False,annual,False,259
S-2daa17,A-c62e55,2024-05-05,,Enterprise,15,2985,35820,False,False,False,False,monthly,True,241
S-81fe83,A-b48f73,2024-11-15,,Basic,80,1520,18240,False,False,False,False,monthly,True,47
S-53f831,A-82861f,2024-07-29,,Basic,41,779,9348,False,False,False,False,monthly,False,156
S-fe0c52,A-6f8ad2,2024-07-22,,Basic,29,0,0,True,False,False,False,monthly,False,163
S-6d3f0b,A-82d8a6,2024-12-16,,Basic,36,684,8208,False,False,False,False,annual,True,16
S-25b756,A-d82ef9,2024-07-30,,Pro,58,2842,34104,False,True,False,False,annual,True,155
S-c899a3,A-2446e3,2024-01-21,,Pro,27,1323,15876,False,False,True,False,monthly,True,346
S-05ef15,A-d42431,2024-10-24,,Basic,35,665,7980,False,False,False,False,monthly,True,69
S-8ececc,A-533452,2024-12-15,,Pro,9,441,5292,False,False,False,False,annual,True,17
S-a24db6,A-96215d,2024-09-13,,Enterprise,14,2786,33432,False,True,False,False,monthly,True,110
S-9acc7f,A-4437e4,2024-07-10,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,175
S-bb1a91,A-5c046d,2024-08-18,,Basic,93,1767,21204,False,False,False,False,annual,True,136
S-80c296,A-e888d1,2024-12-19,,Pro,17,833,9996,False,False,False,False,monthly,True,13
S-275d57,A-b3fe05,2024-11-11,,Basic,15,285,3420,False,False,False,False,monthly,True,51
S-6ca46a,A-0cc442,2024-09-25,,Enterprise,53,10547,126564,False,True,False,False,annual,True,98
S-98845b,A-db5e9e,2024-11-15,,Basic,42,798,9576,False,False,False,False,annual,True,47
S-fb285f,A-82d8a6,2024-12-22,,Basic,32,608,7296,False,False,False,False,annual,True,10
S-da9f05,A-151c9a,2023-05-08,,Pro,23,1127,13524,False,False,True,False,annual,True,604
S-9f38a5,A-cc102e,2024-05-30,,Basic,13,247,2964,False,False,False,False,monthly,True,216
S-dc7143,A-3ce5b8,2024-04-28,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,248
S-68ecd5,A-684255,2024-08-18,,Enterprise,9,1791,21492,False,False,False,False,annual,True,136
S-601bbe,A-0532a9,2024-11-26,,Pro,21,1029,12348,False,True,False,False,monthly,False,36
S-a34e37,A-10b8da,2024-04-27,,Enterprise,23,0,0,True,False,False,False,annual,True,249
S-0a70a3,A-5b051a,2024-10-21,2024-12-24,Basic,22,418,5016,False,False,False,True,annual,True,64
S-de543d,A-1e50e0,2023-04-25,2024-01-13,Enterprise,19,0,0,True,False,False,True,annual,True,263
S-084e4f,A-054577,2024-11-22,,Basic,25,475,5700,False,False,False,False,annual,False,40
S-febd10,A-e61e98,2024-01-05,,Pro,32,0,0,True,False,False,False,annual,True,362
S-25a969,A-c9bb3e,2024-06-02,,Basic,15,285,3420,False,False,False,False,annual,True,213
S-5d299e,A-560d27,2024-10-25,,Enterprise,23,4577,54924,False,False,False,False,monthly,True,68
S-5a1fc3,A-05d3b3,2024-01-29,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,338
S-af854c,A-cab532,2024-02-16,,Enterprise,58,0,0,True,False,False,False,annual,True,320
S-70b1cf,A-4ae22a,2024-09-24,,Basic,28,532,6384,False,False,False,False,monthly,True,99
S-feaca1,A-2ebb4b,2023-10-03,,Enterprise,65,12935,155220,False,False,False,False,monthly,True,456
S-f1aa04,A-7f4db3,2023-07-24,,Pro,7,343,4116,False,False,False,False,monthly,True,527
S-ca0eb1,A-6e08f3,2023-07-25,,Enterprise,24,0,0,True,False,False,False,monthly,True,526
S-a4b1af,A-17939a,2024-12-26,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,6
S-b15faf,A-3a5ad8,2024-05-15,,Basic,95,1805,21660,False,False,False,False,monthly,True,231
S-108282,A-49b828,2024-03-26,,Pro,30,1470,17640,False,False,False,False,annual,True,281
S-9b623b,A-712426,2024-12-08,,Enterprise,13,2587,31044,False,False,False,False,annual,True,24
S-b28ec2,A-ee42db,2023-11-03,,Basic,33,627,7524,False,False,False,False,monthly,False,425
S-d1ef4d,A-3a5ad8,2023-12-18,,Enterprise,9,0,0,True,False,False,False,annual,True,380
S-c4a98e,A-ced9aa,2024-12-16,,Enterprise,5,995,11940,False,False,False,False,monthly,True,16
S-bff8c5,A-202b67,2024-07-18,,Basic,11,209,2508,False,False,False,False,monthly,True,167
S-3401bf,A-1619f8,2024-06-09,,Enterprise,55,10945,131340,False,False,False,False,annual,True,206
S-a583df,A-84ebe4,2024-08-07,,Enterprise,45,8955,107460,False,False,False,False,annual,True,147
S-f80617,A-d4ac0e,2024-10-28,2024-12-16,Basic,18,342,4104,False,False,False,True,annual,True,49
S-e7e013,A-241e75,2024-08-07,,Basic,18,342,4104,False,False,False,False,monthly,False,147
S-4d2392,A-e61e98,2023-11-05,,Pro,19,931,11172,False,True,False,False,monthly,False,423
S-f6b264,A-4a4c2d,2024-02-02,,Pro,54,2646,31752,False,False,False,False,monthly,False,334
S-c8fd93,A-0354fe,2024-11-16,2024-11-20,Basic,34,646,7752,False,True,False,True,monthly,True,4
S-f60667,A-b7ef83,2024-09-18,,Enterprise,5,995,11940,False,True,False,False,annual,True,105
S-8e602b,A-a33200,2024-10-26,,Pro,29,1421,17052,False,False,False,False,monthly,False,67
S-2ba4ee,A-cab532,2024-05-21,,Basic,20,0,0,True,False,False,False,annual,True,225
S-ed75af,A-1f0636,2024-06-09,,Pro,105,5145,61740,False,True,False,False,monthly,True,206
S-214d98,A-560d27,2024-06-01,,Pro,23,1127,13524,False,False,False,False,annual,False,214
S-343642,A-3cc791,2024-01-31,,Basic,25,0,0,True,False,False,False,annual,False,336
S-f5c7b2,A-f44180,2023-03-25,,Enterprise,9,1791,21492,False,False,False,False,annual,True,648
S-33df6f,A-0baac2,2024-12-11,2024-12-12,Enterprise,14,2786,33432,False,False,False,True,monthly,True,1
S-9225ac,A-eafc6e,2024-09-28,,Pro,31,0,0,True,False,False,False,annual,True,95
S-a332ba,A-69b156,2024-04-15,2024-07-09,Pro,7,343,4116,False,False,False,True,annual,False,85
S-c2168a,A-37f969,2024-08-22,,Basic,30,570,6840,False,False,False,False,monthly,True,132
S-31090f,A-328bd0,2024-08-20,,Basic,18,342,4104,False,False,False,False,monthly,False,134
S-f316d5,A-f25509,2024-12-26,,Basic,57,1083,12996,False,False,True,False,annual,True,6
S-6d0817,A-fa2041,2024-08-19,,Pro,21,1029,12348,False,False,False,False,monthly,True,135
S-b63db8,A-faa28c,2024-09-18,,Enterprise,48,9552,114624,False,False,False,False,monthly,False,105
S-cfcd07,A-4a267b,2024-08-29,,Basic,25,0,0,True,False,False,False,annual,True,125
S-c192eb,A-ff79f2,2024-10-19,,Enterprise,83,16517,198204,False,False,False,False,monthly,True,74
S-bfc0f8,A-7cfe77,2024-08-10,,Basic,69,1311,15732,False,False,False,False,monthly,True,144
S-90525e,A-ed510f,2024-04-21,,Enterprise,42,8358,100296,False,False,False,False,annual,True,255
S-4d9bfd,A-2bc93d,2024-08-31,,Enterprise,14,0,0,True,False,False,False,annual,True,123
S-741431,A-6e7827,2024-08-30,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,124
S-c3660c,A-779e4e,2024-07-18,,Pro,5,245,2940,False,False,False,False,monthly,True,167
S-9a8d01,A-751c58,2024-08-30,,Pro,33,1617,19404,False,True,False,False,monthly,False,124
S-18e3a5,A-c43359,2024-11-25,2024-11-28,Basic,38,722,8664,False,False,False,True,annual,True,3
S-a04ba5,A-afa505,2024-06-02,,Enterprise,70,13930,167160,False,False,False,False,annual,True,213
S-be601b,A-8ae05d,2024-07-07,,Basic,86,1634,19608,False,False,False,False,monthly,True,178
S-951de6,A-ccb686,2024-05-04,2024-10-10,Basic,10,190,2280,False,False,False,True,annual,True,159
S-665df9,A-a0ca4e,2024-10-28,,Pro,11,539,6468,False,False,False,False,annual,True,65
S-a0f3f7,A-c37cab,2024-07-30,,Enterprise,21,4179,50148,False,False,False,False,annual,True,155
S-e090ae,A-e2cd1b,2024-05-25,,Enterprise,15,2985,35820,False,False,False,False,annual,True,221
S-dad08c,A-977ca0,2024-04-14,,Pro,20,0,0,True,False,False,False,monthly,True,262
S-053142,A-ffc04f,2024-11-06,,Basic,16,304,3648,False,False,False,False,monthly,True,56
S-5a6941,A-4a267b,2024-09-22,,Pro,25,1225,14700,False,False,False,False,monthly,True,101
S-856241,A-32fb14,2023-09-12,,Basic,26,494,5928,False,False,False,False,monthly,True,477
S-eaa2c2,A-2ebb4b,2024-05-06,,Basic,41,779,9348,False,False,False,False,monthly,True,240
S-e567db,A-716841,2024-05-14,,Enterprise,45,0,0,True,False,False,False,annual,True,232
S-94fc5d,A-86902e,2023-07-30,,Basic,34,0,0,True,False,False,False,monthly,True,521
S-474b5a,A-05d3b3,2023-11-26,,Basic,11,209,2508,False,False,False,False,annual,False,402
S-bf304b,A-89ee83,2024-12-27,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,5
S-b22602,A-b9f5b1,2024-05-04,2024-09-29,Enterprise,39,0,0,True,False,False,True,annual,True,148
S-09c11e,A-19b2c8,2023-07-12,,Basic,20,380,4560,False,False,False,False,annual,False,539
S-13d6d1,A-ff79f2,2024-07-28,,Pro,10,490,5880,False,False,False,False,monthly,False,157
S-9eda4d,A-524364,2024-12-31,,Enterprise,3,0,0,True,False,False,False,monthly,True,1
S-779baa,A-eafc6e,2024-10-30,,Basic,30,0,0,True,False,False,False,monthly,True,63
S-20952f,A-d82ef9,2024-09-10,,Pro,26,1274,15288,False,False,False,False,annual,True,113
S-d2fae0,A-2789e3,2024-10-10,,Enterprise,11,0,0,True,False,False,False,monthly,True,83
S-0206eb,A-883b7d,2024-04-26,,Basic,31,589,7068,False,False,False,False,monthly,True,250
S-3bd95c,A-51ec1b,2024-11-12,,Enterprise,17,3383,40596,False,True,False,False,annual,True,50
S-88cb91,A-cab532,2024-12-16,,Pro,35,1715,20580,False,False,False,False,annual,True,16
S-bb45bb,A-b07346,2024-12-22,,Enterprise,51,10149,121788,False,False,False,False,annual,False,10
S-5c631b,A-b7ef83,2024-07-01,,Enterprise,26,5174,62088,False,False,False,False,annual,False,184
S-6f6fca,A-560d27,2024-11-07,,Enterprise,50,0,0,True,True,False,False,annual,True,55
S-b6ab32,A-dbc825,2024-04-08,2024-08-05,Enterprise,19,3781,45372,False,False,False,True,annual,True,119
S-9a6596,A-503d5a,2023-10-21,,Basic,49,931,11172,False,False,True,False,monthly,True,438
S-8e5df4,A-b3fe05,2024-11-04,,Basic,15,285,3420,False,False,False,False,monthly,True,58
S-d2624d,A-4e0e85,2024-07-19,,Pro,6,294,3528,False,False,False,False,annual,False,166
S-3c1038,A-30b4ca,2024-08-13,,Pro,86,0,0,True,False,False,False,monthly,True,141
S-ee53e8,A-1b9609,2024-09-03,,Basic,17,323,3876,False,False,False,False,annual,True,120
S-11eef4,A-5c046d,2024-07-23,,Pro,93,4557,54684,False,False,False,False,annual,True,162
S-9a065e,A-92a3af,2024-11-24,,Pro,25,1225,14700,False,False,False,False,monthly,True,38
S-7a2991,A-4d1e75,2024-11-14,,Pro,39,1911,22932,False,False,False,False,annual,True,48
S-ca136e,A-cb5333,2024-04-09,,Basic,44,836,10032,False,False,False,False,monthly,True,267
S-52b9a9,A-86902e,2024-04-12,,Enterprise,34,6766,81192,False,True,False,False,annual,True,264
S-712e04,A-cc98bc,2024-09-20,,Basic,32,0,0,True,False,False,False,monthly,True,103
S-70e232,A-331424,2024-01-24,,Enterprise,11,2189,26268,False,False,False,False,annual,True,343
S-04911c,A-bc87bc,2024-12-01,2024-12-15,Pro,3,0,0,True,False,False,True,annual,True,14
S-384681,A-e08cd3,2024-12-25,,Basic,67,1273,15276,False,False,True,False,annual,True,7
S-875cf3,A-54ecc2,2024-04-29,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,247
S-335e1e,A-22f2df,2024-12-24,,Pro,40,1960,23520,False,False,False,False,monthly,True,8
S-da8d5f,A-55f257,2024-03-06,,Pro,14,686,8232,False,False,False,False,monthly,True,301
S-8cd315,A-c1e51e,2024-11-19,,Enterprise,55,10945,131340,False,False,False,False,monthly,True,43
S-0bb284,A-b07b56,2024-12-16,,Pro,27,1323,15876,False,False,False,False,monthly,False,16
S-0283b5,A-443f6f,2024-12-10,,Pro,19,931,11172,False,False,False,False,annual,True,22
S-9a8f71,A-a7bd4b,2023-03-19,,Pro,8,392,4704,False,False,False,False,annual,True,654
S-44c9ae,A-f3ff05,2024-11-10,,Basic,2,0,0,True,False,False,False,annual,False,52
S-c98905,A-de24d5,2024-12-28,,Pro,5,245,2940,False,False,False,False,monthly,False,4
S-bcbe03,A-2789e3,2024-10-22,,Basic,11,209,2508,False,False,False,False,monthly,False,71
S-9871f4,A-8e47ca,2024-03-05,,Basic,19,361,4332,False,False,False,False,monthly,True,302
S-635c1e,A-b2af2e,2024-12-31,,Basic,54,1026,12312,False,False,True,False,annual,False,1
S-d32fbc,A-798a3f,2024-07-01,,Basic,12,228,2736,False,False,False,False,monthly,True,184
S-17e05f,A-fa3095,2024-12-18,,Pro,70,3430,41160,False,False,False,False,annual,True,14
S-9c6bd0,A-075038,2024-04-11,,Basic,17,323,3876,False,False,False,False,monthly,True,265
S-90d405,A-d62e02,2024-12-30,,Enterprise,6,1194,14328,False,False,False,False,monthly,False,2
S-d80516,A-f19409,2023-04-22,,Pro,44,2156,25872,False,True,False,False,annual,True,620
S-425607,A-ffdfd5,2024-06-11,,Basic,21,399,4788,False,False,False,False,annual,True,204
S-0eb2e0,A-970c97,2024-03-23,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,284
S-fe753c,A-0532a9,2024-11-23,,Basic,19,361,4332,False,False,False,False,monthly,True,39
S-cb54dc,A-560d27,2024-11-17,,Enterprise,42,0,0,True,False,False,False,annual,False,45
S-e338a1,A-d40bf7,2024-12-14,,Pro,59,2891,34692,False,False,False,False,monthly,True,18
S-441ab2,A-e36807,2024-07-07,,Basic,25,0,0,True,False,False,False,annual,True,178
